Timestamp,Time,Background
http://alternativlos.cdn.as250.net/alternativlos-2.ogg#t=2249,00:37:29,https://www.spiegel.de/panorama/love-parade-desaster-duisburger-polizei-gibt-ermittlungen-ab-a-708500.html
http://alternativlos.cdn.as250.net/alternativlos-2.ogg#t=2301,00:38:21,https://web.archive.org/web/20100712180541/http://www.amnestypolizei.de/aktuell/node/108
http://alternativlos.cdn.as250.net/alternativlos-2.ogg#t=2369,00:39:29,https://www-pub.iaea.org/MTCD/publications/PDF/nvs1_web.pdf
http://alternativlos.cdn.as250.net/alternativlos-2.ogg#t=2420,00:40:20,
http://alternativlos.cdn.as250.net/alternativlos-2.ogg#t=2410,00:40:10,https://www.telepolis.de/features/Spione-beim-Angeln-3385417.html
http://alternativlos.cdn.as250.net/alternativlos-2.ogg#t=2501,00:41:41,https://de.wikipedia.org/wiki/Norbert_Juretzko
http://alternativlos.cdn.as250.net/alternativlos-2.ogg#t=2513,00:41:53,https://www.20min.ch/story/die-mysterioese-beule-886025701495
http://alternativlos.cdn.as250.net/alternativlos-2.ogg#t=2530,00:42:10,https://frank.geekheim.de/?p=843
http://alternativlos.cdn.as250.net/alternativlos-2.ogg#t=2541,00:42:21,https://en.wikipedia.org/wiki/Strait_of_Hormuz
http://alternativlos.cdn.as250.net/alternativlos-2.ogg#t=2576,00:42:56,https://en.wikipedia.org/wiki/Iran%E2%80%93Iraq_War#Attacks_on_shipping
http://alternativlos.cdn.as250.net/alternativlos-2.ogg#t=2622,00:43:42,https://en.wikipedia.org/wiki/Millennium_Challenge_2002
http://alternativlos.cdn.as250.net/alternativlos-2.ogg#t=2721,00:45:21,
http://alternativlos.cdn.as250.net/alternativlos-2.ogg#t=2922,00:48:42,https://de.wikipedia.org/wiki/Marinek%C3%BCstenstation_Marienleuchte
http://alternativlos.cdn.as250.net/alternativlos-2.ogg#t=3010,00:50:10,https://en.wikipedia.org/wiki/Strait_of_Hormuz#Events
http://alternativlos.cdn.as250.net/alternativlos-2.ogg#t=3029,00:50:29,https://www.pilotonline.com/2007/01/10/navy-says-speed-of-tanker-sucked-submarine-up-to-surface/
http://alternativlos.cdn.as250.net/alternativlos-2.ogg#t=3070,00:51:10,https://britishseafishing.co.uk/submarine-and-trawler-collision-incidents/
http://alternativlos.cdn.as250.net/alternativlos-2.ogg#t=3080,00:51:20,https://en.wikipedia.org/wiki/HMS_Vanguard_and_Le_Triomphant_submarine_collision
http://alternativlos.cdn.as250.net/alternativlos-2.ogg#t=3113,00:51:53,https://en.wikipedia.org/wiki/Blind_Man%27s_Bluff:_The_Untold_Story_of_American_Submarine_Espionage
http://alternativlos.cdn.as250.net/alternativlos-2.ogg#t=3178,00:52:58,https://de.wikipedia.org/wiki/Dolphin-Klasse
http://alternativlos.cdn.as250.net/alternativlos-2.ogg#t=3218,00:53:38,https://www.telepolis.de/news/Israelische-U-Boote-im-Golf-von-Persien-1990021.html
http://alternativlos.cdn.as250.net/alternativlos-2.ogg#t=3250,00:54:10,https://www.spiegel.de/politik/ausland/israel-deutsche-u-boote-zu-atomwaffentraegern-umgebaut-a-269409.html
http://alternativlos.cdn.as250.net/alternativlos-2.ogg#t=3315,00:55:15,https://en.wikipedia.org/wiki/MV_M._Star
http://alternativlos.cdn.as250.net/alternativlos-2.ogg#t=3381,00:56:21,https://de.wikipedia.org/wiki/K-129
http://alternativlos.cdn.as250.net/alternativlos-2.ogg#t=3460,00:57:40,https://www.simonandschuster.com/books/Red-Star-Rogue/Kenneth-Sewell/9781476787879
http://alternativlos.cdn.as250.net/alternativlos-2.ogg#t=3500,00:58:20,https://www.imdb.com/title/tt2042455/
http://alternativlos.cdn.as250.net/alternativlos-2.ogg#t=3570,00:59:30,https://www.telepolis.de/features/Spione-beim-Angeln-3385417.html
http://alternativlos.cdn.as250.net/alternativlos-2.ogg#t=3649,01:00:49,https://www.nytimes.com/1975/05/29/archives/hughes-gets-a-bill-for-3million-tax-on-glomar-explorer.html
http://alternativlos.cdn.as250.net/alternativlos-2.ogg#t=3665,01:01:05,https://en.wikipedia.org/wiki/Glomar_Challenger
http://alternativlos.cdn.as250.net/alternativlos-2.ogg#t=3689,01:01:29,https://en.wikipedia.org/wiki/File:Burial_At_Sea_of_Soviet_Submariners_from_Hughes_Glomar_Explorer.webm
http://alternativlos.cdn.as250.net/alternativlos-2.ogg#t=3760,01:02:40,https://de.wikipedia.org/wiki/U-Boot-Vorf%C3%A4lle_in_Schweden
http://alternativlos.cdn.as250.net/alternativlos-2.ogg#t=3820,01:03:40,
http://alternativlos.cdn.as250.net/alternativlos-2.ogg#t=3867,01:04:27,https://www.sueddeutsche.de/politik/spannungen-zwischen-nord-und-suedkorea-ein-torpedo-46-tote-und-viele-fragen-1.978101
http://alternativlos.cdn.as250.net/alternativlos-2.ogg#t=3898,01:04:58,https://www.dw.com/de/usa-starten-weitere-man%C3%B6ver-mit-s%C3%BCdkorea/a-5914924
http://alternativlos.cdn.as250.net/alternativlos-2.ogg#t=3909,01:05:09,https://www.augsburger-allgemeine.de/panorama/Grenze-zu-Nordkorea-Suedkorea-setzt-Kampfroboter-ein-id8148091.html
